governo,docEmpenho,dataEmpenho,codigoFavorecido,nomeFavorecido,ufFavorecido,codUnidade,unidade,codOrgao,orgao,valorEmpenho,elementoDeDespesa,areaDeAtuacao,especificacaoAreaDeAtuacao,codAcao,acao,codLocalizador,observacaoEmpenho
federal,120195000012024NE003870,12/06/2024,08.774.906/0001-75,HOSPDROGAS COMERCIAL LTDA,GO,52111,Comando da Aeronáutica,52000,Ministério da Defesa,113.00,Material de Consumo,Defesa nacional,Defesa civil,21H2,Emprego Conjunto das Forças Armadas nas Ações de Proteção e Defesa Civil,21H26500,APL.: HAAF SOLICITACAO 24S3987
federal,120195000012024NE003872,12/06/2024,04.380.569/0001-80,J R G DISTRIBUIDORA DE MEDICAMENTOS HOSPITALARES LTDA,ES,52111,Comando da Aeronáutica,52000,Ministério da Defesa,721.00,Material de Consumo,Defesa nacional,Defesa civil,21H2,Emprego Conjunto das Forças Armadas nas Ações de Proteção e Defesa Civil,21H26500,APL.: HAAF SOLICITACAO 24S3967
federal,120195000012024NE003874,12/06/2024,26.419.311/0001-83,LUMANN DISTRIBUIDORA DE MEDICAMENTOS LTDA,PR,52111,Comando da Aeronáutica,52000,Ministério da Defesa,768.00,Material de Consumo,Defesa nacional,Defesa civil,21H2,Emprego Conjunto das Forças Armadas nas Ações de Proteção e Defesa Civil,21H26500,APL.: HAAF SOLICITACAO 24S3992
federal,120623000012024NE001254,29/05/2024,23.502.141/0001-08,MACIFE SOLUCOES EM MATERIAIS LTDA,RJ,52111,Comando da Aeronáutica,52000,Ministério da Defesa,148200.00,Material de Consumo,Defesa nacional,Defesa civil,21H2,Emprego Conjunto das Forças Armadas nas Ações de Proteção e Defesa Civil,21H26500,AQUISICAO DE MATERIAL ELETRICO - NUP: 67241.010960/2022-30?SOLICITACAO DE EMPENHO: 23S2153 - PREGAO 105/BAAF/2022 - APLIC: HAAF (PARA ATENDIMENTO DAS NECESSIDADES  DO HCAMP)
federal,120623000012024NE001313,04/06/2024,120623,GRUPAMENTO DE APOIO DOS AFONSOS,RJ,52111,Comando da Aeronáutica,52000,Ministério da Defesa,5115.30,Diárias - Militar,Defesa nacional,Defesa civil,21H2,Emprego Conjunto das Forças Armadas nas Ações de Proteção e Defesa Civil,21H26500,"DIARIA MILITAR 2024 - NUP.: 67564.000229/2024-15?PAM.: 0009/SPLA/2024 - OF.: 42/SIV/3702, DE 30/05/2024 - BAAF?APLIC.: BAAF (OPERACAO TAQUARI II)"
federal,120623000012024NE001314,04/06/2024,120623,GRUPAMENTO DE APOIO DOS AFONSOS,RJ,52111,Comando da Aeronáutica,52000,Ministério da Defesa,33649.80,Diárias - Militar,Defesa nacional,Defesa civil,21H2,Emprego Conjunto das Forças Armadas nas Ações de Proteção e Defesa Civil,21H26500,DIARIA MILITAR 2024 - NUP.: 67564.000229/2024-15 PAM.: 0009/SPLA/2024 - OF.: 153/SDPM/455 DE 03 JUN 2024 - APLIC.: OPERACAO TAQUARI II (GALC)
federal,120624000012024NE000662,27/05/2024,120624,BASE AEREA DE DE ANAPOLIS,GO,52111,Comando da Aeronáutica,52000,Ministério da Defesa,192468.84,Diárias - Militar,Defesa nacional,Defesa civil,21H2,Emprego Conjunto das Forças Armadas nas Ações de Proteção e Defesa Civil,21H26500,"PTA 24GOP005, SC: 11.47.00- OPERACAO TAQUARI II. ATENDER DIARIAS DE PESSOAL MILITAR DA BAAN (DIARIA OPERACIONAL) CONFORME 2024NC004144. NAO SE APLICA: 04/BAAN/2024"
federal,120625000012024NE001273,23/05/2024,02.231.030/0001-34,GLOBALSTAR DO BRASIL LTDA,RJ,52111,Comando da Aeronáutica,52000,Ministério da Defesa,27980.00,Equipamentos e Material Permanente,Defesa nacional,Defesa civil,21H2,Emprego Conjunto das Forças Armadas nas Ações de Proteção e Defesa Civil,21H26500,"SOL. 24S1500 DISP 10/2024?OBS: ATENDER A OPERACAO TAQUARI 2 . 1S NATHALIA- 33647920, NATHALIANMT@FAB.MIL.BR , FISCAL: TEN MILANI, 3364-7912"
federal,120625000012024NE001306,27/05/2024,120625,GRUPAMENTO DE APOIO DO DISTRITO FED,DF,52111,Comando da Aeronáutica,52000,Ministério da Defesa,9577.24,Diárias - Militar,Defesa nacional,Defesa civil,21H2,Emprego Conjunto das Forças Armadas nas Ações de Proteção e Defesa Civil,21H26500,OBS: PARA PAGAMENTO DE DIARIAS MILITAR DA OPERACAO TAQUARI II - CONTATO 1.TEN MAMEDE - 3364.8810
federal,120625000012024NE001376,06/06/2024,07.522.669/0001-92,NEOENERGIA DISTRIBUICAO BRASILIA S.A.,DF,52111,Comando da Aeronáutica,52000,Ministério da Defesa,15200.00,Outros Serviços de Terceiros - Pessoa Jurídica,Defesa nacional,Defesa civil,21H2,Emprego Conjunto das Forças Armadas nas Ações de Proteção e Defesa Civil,21H26500,SOL. 24S1628 CT 38/2016?OBS: SOLICITACAO PARA ATENDER LOCAIS E HORARIOS DESIGNADOS PARA A OPERACAO TAQUARI II (TEN XAVIER (32)999267060 - XAVIERAXFB@FAB.MIL.BR (A
federal,120625000012024NE001378,07/06/2024,28.204.374/0001-48,LOJAO DAS FERRAMENTAS LTDA,DF,52111,Comando da Aeronáutica,52000,Ministério da Defesa,7365.08,Equipamentos e Material Permanente,Defesa nacional,Defesa civil,21H2,Emprego Conjunto das Forças Armadas nas Ações de Proteção e Defesa Civil,21H26500,SOL.24S1625?OBS: SOLICITACAO DE EMPENHO PARA ATENDER O APOIO A OPERACAO TAQUARI. RESPONSAVEL: TEN FERNANDA - BABR - FERNANDAJFAF@FAB.MIL.BR.
federal,120625000012024NE001379,07/06/2024,120625,GRUPAMENTO DE APOIO DO DISTRITO FED,DF,52111,Comando da Aeronáutica,52000,Ministério da Defesa,1969.25,Diárias - Militar,Defesa nacional,Defesa civil,21H2,Emprego Conjunto das Forças Armadas nas Ações de Proteção e Defesa Civil,21H26500,OBS: PAGAMENTO DE DIARIAS DE MILITAR DO GAP-DF REFERENTE A APOIO A MISSAO TAQUARI 2 - RESP.: TEN SUTIL
federal,120625000012024NE001380,07/06/2024,120625,GRUPAMENTO DE APOIO DO DISTRITO FED,DF,52111,Comando da Aeronáutica,52000,Ministério da Defesa,57122.90,Diárias - Militar,Defesa nacional,Defesa civil,21H2,Emprego Conjunto das Forças Armadas nas Ações de Proteção e Defesa Civil,21H26500,OBS: OERACAO TAQUARI II - MISSAO COMAE - TEN XAVIER - TEL: 32 9926-7060 - E-MAIL: XAVIERAXFB@FAB.MIL.BR.
federal,120625000012024NE001384,07/06/2024,01.667.155/0003-00,NP3 COMERCIO E SERVICOS LTDA,RS,52111,Comando da Aeronáutica,52000,Ministério da Defesa,11690.00,Outros Serviços de Terceiros - Pessoa Jurídica,Defesa nacional,Defesa civil,21H2,Emprego Conjunto das Forças Armadas nas Ações de Proteção e Defesa Civil,21H26500,SOL.24S1578?OBS: REQUISICAO GERADA A PARTIR DO CONTRATO 012/GAP-DF/2022. CAP. RODOLFO (61 99994-1956) OU TEN P. COSTA (61 99654-4816
federal,120625000012024NE001385,07/06/2024,19.543.454/0001-37,INFRANOVE SERVICOS DE LIMPEZA PROFISSIONAL E TERCEIRIZA,RJ,52111,Comando da Aeronáutica,52000,Ministério da Defesa,28891.63,Outros Serviços de Terceiros - Pessoa Jurídica,Defesa nacional,Defesa civil,21H2,Emprego Conjunto das Forças Armadas nas Ações de Proteção e Defesa Civil,21H26500,"SOL.24S1585?OBS: CODIGO PTA: 24EIE008. SERVICO A SER REALIZADO NAS ESQUADRIAS DE METAL DO PORTAO DO GLOG, VISANDO A OPERACAO TAQUARI II."
federal,120625000012024NE001386,07/06/2024,56.631.781/0001-77,EBLOC ENGENHARIA E COMERCIO LTDA,SP,52111,Comando da Aeronáutica,52000,Ministério da Defesa,75000.00,Outros Serviços de Terceiros - Pessoa Jurídica,Defesa nacional,Defesa civil,21H2,Emprego Conjunto das Forças Armadas nas Ações de Proteção e Defesa Civil,21H26500,"SOL.24S1586?OBS: CODIGO PTA: 24EIE008. SERVICO DE ILUMINACAO A SER REALIZADO NO HANGAR DO GLOG, VISANDO A OPERACAO TAQUARI II, VISANDO A OPERACAO NOTURNA DAS DOACOES."
federal,120625000012024NE001387,07/06/2024,01.667.155/0003-00,NP3 COMERCIO E SERVICOS LTDA,RS,52111,Comando da Aeronáutica,52000,Ministério da Defesa,11690.00,Outros Serviços de Terceiros - Pessoa Jurídica,Defesa nacional,Defesa civil,21H2,Emprego Conjunto das Forças Armadas nas Ações de Proteção e Defesa Civil,21H26500,SOL.24S1598?OBS: REQUISICAO GERADA A PARTIR DO CONTRATO 012/GAP-DF/2022.CAP. RODOLFO (61 99994-1956) OU TEN P. COSTA (61?99654-4816)
federal,120625000012024NE001390,10/06/2024,52.237.506/0001-12,SPARTA TRANSPORTES LTDA,DF,52111,Comando da Aeronáutica,52000,Ministério da Defesa,0.00,Material de Consumo,Defesa nacional,Defesa civil,21H2,Emprego Conjunto das Forças Armadas nas Ações de Proteção e Defesa Civil,21H26500,REGISTRO DE ANULACAO/REFORCO/CANCELAMENTO DO EMPENHO N¤ 2024NE001390 EMITIDO EM 07/06/2024 COMPRA: 12062506000122024 - UASG MINUTA: 120625.
federal,120625000012024NE001392,12/06/2024,23.062.431/0001-88,MKS GESTAO DE RESIDUOS LTDA,DF,52111,Comando da Aeronáutica,52000,Ministério da Defesa,1693.50,Outros Serviços de Terceiros - Pessoa Jurídica,Defesa nacional,Defesa civil,21H2,Emprego Conjunto das Forças Armadas nas Ações de Proteção e Defesa Civil,21H26500,"SOL. 24S1621 ?OBS: OBS: CUSTEAR DESPESAS DA OP TAQUARI II. REF OF. 59/5SC2/6821 - PTA: 24EIT009 - COLETA DE RESIDUOS SOLIDOS NA BABR - CT Nº11/GAPDF-BABR/2023 - TEN NUNES, TEL: 61 984616"
federal,120625000012024NE001395,12/06/2024,02.452.824/0001-28,LAVANDERIA PADRAO LTDA,DF,52111,Comando da Aeronáutica,52000,Ministério da Defesa,4928.00,Outros Serviços de Terceiros - Pessoa Jurídica,Defesa nacional,Defesa civil,21H2,Emprego Conjunto das Forças Armadas nas Ações de Proteção e Defesa Civil,21H26500,"SOL. 24S1657 24/2021?OBS: LAVAGEM DE ROUPA DE CAMA E BANHO (HOSPEDAGEM DAS TRIPULACOES DESIGNADOS PARA A OPERACAO TAQUARI), RESPONSAVEL 2º TEN INT JULIANA."
federal,120625000012024NE001445,13/06/2024,00.543.061/0001-03,UEDAMA COMERCIO DE PRODUTOS ALIMENTICIOS LTDA,DF,52111,Comando da Aeronáutica,52000,Ministério da Defesa,1327.50,Material de Consumo,Defesa nacional,Defesa civil,21H2,Emprego Conjunto das Forças Armadas nas Ações de Proteção e Defesa Civil,21H26500,SOL.24S1695?OBS: UTILIZACAO: CUSTEAR DESPESAS COM A OP TAQUARI II APLICACAO: SECAO DE SUBSISTENCIA CONTATO: TEN LUCAS E-MAIL: SSUBGAPDF@GMAIL.COM
federal,120625000012024NE001456,13/06/2024,52.237.506/0001-12,SPARTA TRANSPORTES LTDA,DF,52111,Comando da Aeronáutica,52000,Ministério da Defesa,294300.00,Material de Consumo,Defesa nacional,Defesa civil,21H2,Emprego Conjunto das Forças Armadas nas Ações de Proteção e Defesa Civil,21H26500,SPL. 24S1671 OBS:?DISPENSA ELETRONICA N.º 00014/2024 - CONTRATACAO DE SISTEMA DE PESQUISA DE PRECOS PARA O GAP-DF E UNIDADES APOIADAS. TAQUARI - 2¤ TEN GERSON
federal,120629000012024NE000731,29/05/2024,07.696.009/0001-28,LAVANDERIA INDUSTRIAL AURORA LTDA,RS,52111,Comando da Aeronáutica,52000,Ministério da Defesa,29361.80,Outros Serviços de Terceiros - Pessoa Jurídica,Defesa nacional,Defesa civil,21H2,Emprego Conjunto das Forças Armadas nas Ações de Proteção e Defesa Civil,21H26500,"GAP-CO  - CONTRATO 008/2024  CONTRATACAO DE SERVICO DE LAVANDERIA (LAVAGEM, HIGIENIZACAO, SECAGEM E PASSAGEM) DE ROUPAS COMUNS (DE HOTELARIA, REFEITORIO E UNIFORMES MILITARES) COMPREENDENDO RECOLHIMENTO, PESAGEM E ENTREGA NO GAP-CO, SEREP-CO E BACO. TIPO GLOBAL"
federal,120629000012024NE000732,29/05/2024,64.112.428/0001-09,VIVA SERVICOS LTDA,SP,52111,Comando da Aeronáutica,52000,Ministério da Defesa,26898.58,Outros Serviços de Terceiros - Pessoa Jurídica,Defesa nacional,Defesa civil,21H2,Emprego Conjunto das Forças Armadas nas Ações de Proteção e Defesa Civil,21H26500,"BACO - CONTRATO 009/204 - CONTRATACAO DE SERVICOS TERCEIRIZADOS DE MAO DE OBRA DE LIMPEZA, CONSERVACAO E HIGIENIZACAO"
federal,120629000012024NE000742,05/06/2024,07.655.613/0001-06,CHARLES RIBEIRO DOS SANTOS,RS,52111,Comando da Aeronáutica,52000,Ministério da Defesa,4127.82,Outros Serviços de Terceiros - Pessoa Jurídica,Defesa nacional,Defesa civil,21H2,Emprego Conjunto das Forças Armadas nas Ações de Proteção e Defesa Civil,21H26500,24S0762 - SC: 09.06.00. APLICACAO: SERVICO DE APOIO AO DIAGNOSTICO E TRATAMENTO. TIPO: GLOBAL
federal,120629000012024NE000744,05/06/2024,05.340.639/0001-30,PRIME CONSULTORIA E ASSESSORIA EMPRESARIAL LTDA,SP,52111,Comando da Aeronáutica,52000,Ministério da Defesa,81856.04,Material de Consumo,Defesa nacional,Defesa civil,21H2,Emprego Conjunto das Forças Armadas nas Ações de Proteção e Defesa Civil,21H26500,BACO: OPERACAO TAQUARI II - SOLICITANTE GAP-CO SC: 33.01.00 APLIC.: VTR GAP-CO EMPENHO: GLOBAL RESP.: 1S CASSIANO R: 5433
federal,120629000012024NE000745,05/06/2024,05.340.639/0001-30,PRIME CONSULTORIA E ASSESSORIA EMPRESARIAL LTDA,SP,52111,Comando da Aeronáutica,52000,Ministério da Defesa,27059.25,Outros Serviços de Terceiros - Pessoa Jurídica,Defesa nacional,Defesa civil,21H2,Emprego Conjunto das Forças Armadas nas Ações de Proteção e Defesa Civil,21H26500,BACO OBS: OPERACAO TAQUARI II - SOLICITANTE GAP-CO SC: 33.01.00 APLIC.: VTR GAP-CO EMPENHO: GLOBAL RESP.: 1S CASSIANO R: 5433
federal,120629000012024NE000752,06/06/2024,17.579.774/0001-11,VIVIANI ANELISE MONTEIRO DE SOUZA,RS,52111,Comando da Aeronáutica,52000,Ministério da Defesa,14419.00,Material de Consumo,Defesa nacional,Defesa civil,21H2,Emprego Conjunto das Forças Armadas nas Ações de Proteção e Defesa Civil,21H26500,24S0819 OBS: SISUGAP E114704 REPOR ESTOQUE NE GLOBAL ATA 384/2023 VIGENCIA 20/09/2024 SETOR SSUB CONTATO TEN DANIELA (1244) OP TAQUARI
federal,120629000012024NE000753,06/06/2024,24.057.467/0001-36,SUL BANANAS LTDA,RS,52111,Comando da Aeronáutica,52000,Ministério da Defesa,15301.80,Material de Consumo,Defesa nacional,Defesa civil,21H2,Emprego Conjunto das Forças Armadas nas Ações de Proteção e Defesa Civil,21H26500,24S0821 OBS: SISUGAP E114704 REPOR ESTOQUE NE GLOBAL ATA 249/2023 VIGENCIA 28/06/2024 SETOR SSUB CONTATO TEN DANIELA (1244)
federal,120629000012024NE000754,06/06/2024,00.736.426/0001-08,SUCOS MONEGAT LTDA,RS,52111,Comando da Aeronáutica,52000,Ministério da Defesa,10130.00,Material de Consumo,Defesa nacional,Defesa civil,21H2,Emprego Conjunto das Forças Armadas nas Ações de Proteção e Defesa Civil,21H26500,24S0822 OBS: SISUGAP E114704 REPOR ESTOQUE NE GLOBAL CH. PUBLICA Nº 03/GAP-CO/2023 CT Nº 173/GAPCO/2023 VIGENCIA 28/12/2024 SETOR SSUB CONTATO TEN DANIELA (1244) OP TAQUARI
federal,120629000012024NE000755,06/06/2024,83.310.441/0062-39,COOPERATIVA CENTRAL AURORA ALIMENTOS,RS,52111,Comando da Aeronáutica,52000,Ministério da Defesa,211723.60,Material de Consumo,Defesa nacional,Defesa civil,21H2,Emprego Conjunto das Forças Armadas nas Ações de Proteção e Defesa Civil,21H26500,24S0823 OBS: PAG DESMEMBRADO 67278.009699/2023-99 SISUGAP E114704 REPOR ESTOQUE NE GLOBAL CH. PUBLICA Nº 03/GAP-CO/2023 CT Nº 174/GAPCO/2023 VIGENCIA 28/12/2024 SETOR SSUB
federal,120629000012024NE000757,06/06/2024,***.369.450-**,JOSE JOACI BARCELLOS DA SILVA,RS,52111,Comando da Aeronáutica,52000,Ministério da Defesa,0.00,Material de Consumo,Defesa nacional,Defesa civil,21H2,Emprego Conjunto das Forças Armadas nas Ações de Proteção e Defesa Civil,21H26500,REGISTRO DE ANULACAO/REFORCO/CANCELAMENTO DO EMPENHO N¤ 2024NE000757 EMITIDO EM 06/06/2024 COMPRA: 12062909999999999 - UASG MINUTA: 120629.
federal,120629000012024NE000758,06/06/2024,***.369.450-**,JOSE JOACI BARCELLOS DA SILVA,RS,52111,Comando da Aeronáutica,52000,Ministério da Defesa,8000.00,Material de Consumo,Defesa nacional,Defesa civil,21H2,Emprego Conjunto das Forças Armadas nas Ações de Proteção e Defesa Civil,21H26500,OP TAQUARI - GAP-CO - SUPRIMENTO DE FUNDOS EM PROVEITO DO SGT BARCELOS. - MATERIAL DE CONSUMO
federal,120629000012024NE000759,06/06/2024,***.369.450-**,JOSE JOACI BARCELLOS DA SILVA,RS,52111,Comando da Aeronáutica,52000,Ministério da Defesa,8000.00,Outros Serviços de Terceiros - Pessoa Jurídica,Defesa nacional,Defesa civil,21H2,Emprego Conjunto das Forças Armadas nas Ações de Proteção e Defesa Civil,21H26500,OP TAQUARI - GAP-CO - SUPRIMENTO DE FUNDOS EM PROVEITO DO SGT BARCELOS. SERVICOS DE TERCEIROS
federal,120629000012024NE000760,06/06/2024,***.466.094-**,HUGO VINICIUS PESSOA DA SILVA,RS,52111,Comando da Aeronáutica,52000,Ministério da Defesa,8000.00,Outros Serviços de Terceiros - Pessoa Jurídica,Defesa nacional,Defesa civil,21H2,Emprego Conjunto das Forças Armadas nas Ações de Proteção e Defesa Civil,21H26500,GAP CO - SSG - SUPRIMENTO DE FUNDOS EM PROVEITO DO 2 SGT PESSOA - SERVICOS DE TERCEIROS.
federal,120629000012024NE000761,06/06/2024,***.466.094-**,HUGO VINICIUS PESSOA DA SILVA,RS,52111,Comando da Aeronáutica,52000,Ministério da Defesa,8000.00,Material de Consumo,Defesa nacional,Defesa civil,21H2,Emprego Conjunto das Forças Armadas nas Ações de Proteção e Defesa Civil,21H26500,GAP CO - SSG - SUPRIMENTO DE FUNDOS EM PROVEITO DO 2 SGT PESSOA - MATERIAL DE CONSUMO
federal,120629000012024NE000762,07/06/2024,45.314.193/0001-93,BC CASTRO COMERCIO E SERVICOS LTDA,RS,52111,Comando da Aeronáutica,52000,Ministério da Defesa,47230.00,Material de Consumo,Defesa nacional,Defesa civil,21H2,Emprego Conjunto das Forças Armadas nas Ações de Proteção e Defesa Civil,21H26500,24S0810  MATERIAL DESTINADO A OPERACAO TAQUARI SUBCENTRO DE CUSTOS E114704 EMP GLOBAL RESP SGT THAMIRYS TEL 51 3462 1250 PREGAO 119 2023 ATA 55 2024 VIGENCIA 01 03 2025
federal,120629000012024NE000763,07/06/2024,37.968.398/0001-64,37.968.398 LUCAS MORAES LEITE,RS,52111,Comando da Aeronáutica,52000,Ministério da Defesa,5180.00,Material de Consumo,Defesa nacional,Defesa civil,21H2,Emprego Conjunto das Forças Armadas nas Ações de Proteção e Defesa Civil,21H26500,24S0811 OBS: MATERIAL DESTINADO A OPERACAO TAQUARI SUBCENTRO DE CUSTOS E114704 EMP GLOBAL RESP SGT THAMIRYS TEL 51 3462 1250 PREGAO 119 2023 ATA 54 2024 VIGENCIA 01 03 2025
federal,120629000012024NE000764,07/06/2024,00.088.664/0001-54,D Z L DISTRIBUIDORA ZANATA LTDA,RS,52111,Comando da Aeronáutica,52000,Ministério da Defesa,5432.00,Material de Consumo,Defesa nacional,Defesa civil,21H2,Emprego Conjunto das Forças Armadas nas Ações de Proteção e Defesa Civil,21H26500,24S0812 OBS: MATERIAL DESTINADO A OPERACAO TAQUARI SUBCENTRO DE CUSTOS E114704 EMP GLOBAL RESP SGT THAMIRYS TEL 51 3462 1250 PREGAO 119 2023 ATA 58 2024 VIGENCIA 01 03 2025
federal,120629000012024NE000765,07/06/2024,10.445.452/0001-30,MATEFI COMERCIAL LTDA,RS,52111,Comando da Aeronáutica,52000,Ministério da Defesa,363.08,Material de Consumo,Defesa nacional,Defesa civil,21H2,Emprego Conjunto das Forças Armadas nas Ações de Proteção e Defesa Civil,21H26500,24S0813 OBS: MATERIAL DESTINADO A OPERACAO TAQUARI SUBCENTRO DE CUSTOS E114704 EMP GLOBAL RESP SGT THAMIRYS TEL 51 3462 1250 PREGAO 119 2023 ATA 61 2024 VIGENCIA 01 03 2025
federal,120629000012024NE000767,07/06/2024,45.314.193/0001-93,BC CASTRO COMERCIO E SERVICOS LTDA,RS,52111,Comando da Aeronáutica,52000,Ministério da Defesa,2743.19,Material de Consumo,Defesa nacional,Defesa civil,21H2,Emprego Conjunto das Forças Armadas nas Ações de Proteção e Defesa Civil,21H26500,24S0803 MATERIAL DESTINADO A OPERACAO TAQUARI II SC E114704 EMP GLOBAL RESP SGT THAMIRYS TEL 51 3462 1250 PREGAO 119 2023 ATA 55 2024 VIGENCIA 01 03 25
federal,120629000012024NE000768,07/06/2024,41.278.567/0001-01,BRAVAPACK LTDA,SC,52111,Comando da Aeronáutica,52000,Ministério da Defesa,1879.50,Material de Consumo,Defesa nacional,Defesa civil,21H2,Emprego Conjunto das Forças Armadas nas Ações de Proteção e Defesa Civil,21H26500,24S0804 MATERIAL DESTINADO A OPERACAO TAQUARI SUBCENTRO DE CUSTOS E114704 EMP GLOBAL RESP SGT THAMIRYS TEL 51 3462 1250 PREGAO 27 2023 CTT 81 2023 VIGENCIA 18 08 24
federal,120629000012024NE000769,10/06/2024,49.017.735/0001-17,CASARAO FS PRODUTOS DE HIGIENE E LIMPEZA LTDA,SC,52111,Comando da Aeronáutica,52000,Ministério da Defesa,1062.60,Material de Consumo,Defesa nacional,Defesa civil,21H2,Emprego Conjunto das Forças Armadas nas Ações de Proteção e Defesa Civil,21H26500,24S0805  MATERIAL DESTINADO A OPERACAO TAQUARI SUBCENTRO DE CUSTOS E114704 EMP GLOBAL RESP SGT THAMIRYS TEL 51 3462 1250 PREGAO 27 2023 CTT 74 2023 VIGENCIA 18 08 24
federal,120629000012024NE000770,10/06/2024,12.811.487/0001-71,MULTISUL COMERCIO E DISTRIBUICAO LTDA,RS,52111,Comando da Aeronáutica,52000,Ministério da Defesa,1121.40,Material de Consumo,Defesa nacional,Defesa civil,21H2,Emprego Conjunto das Forças Armadas nas Ações de Proteção e Defesa Civil,21H26500,24S0808 MATERIAL DESTINADO A OPERACAO TAQUARI SUBCENTRO DE CUSTOS E114704 EMP GLOBAL RESP SGT THAMIRYS TEL 51 3462 1250 PREGAO 27 2023 CTT 78 2023 VIGENCIA 18 08 24
federal,120629000012024NE000771,10/06/2024,40.225.662/0001-84,MBM STORE LTDA,PR,52111,Comando da Aeronáutica,52000,Ministério da Defesa,707.50,Material de Consumo,Defesa nacional,Defesa civil,21H2,Emprego Conjunto das Forças Armadas nas Ações de Proteção e Defesa Civil,21H26500,24S0809  MATERIAL DESTINADO A OPERACAO TAQUARI SUBCENTRO DE CUSTOS E114704 EMP GLOBAL RESP SGT THAMIRYS TEL 51 3462 1250 PREGAO 27 2023 CTT 77 2023 VIGENCIA 18 08 24
